"date","annee","mois","pluie_mm","pluie_normale","pluie_anomalie_pct","pluie_classe","temp_moy","temp_normale","temp_anomalie","temp_classe","fwi","fwi_normale","fwi_classe"
"2011-05-01",2011,5,NA,123.790438700058,-12.5342494424472,"Normal",NA,18.3588848769305,0.659041232672688,"Normal",1.87818069433824,1.0731514475664,"Tres faible"
"2011-06-01",2011,6,NA,84.4866967139282,-49.0299485108294,"Sec",NA,16.3500585975048,1.64876904315068,"Chaud",4.01873314330975,1.58493931374644,"Tres faible"
"2011-07-01",2011,7,NA,93.7512350078493,-41.8915772922713,"Sec",NA,15.3712454704889,0.788783681467926,"Normal",3.07938115154543,1.46275574030621,"Tres faible"
"2011-08-01",2011,8,NA,70.9859100871133,58.9408583920323,"Extreme humide",NA,16.0247721927367,0.751758735278916,"Normal",0.889438918401157,2.62011459838087,"Tres faible"
"2011-09-01",2011,9,NA,69.6455636072673,-2.94907980362378,"Normal",NA,17.4564751437879,-0.0169450948972489,"Normal",2.73056760330995,4.41584641946849,"Tres faible"
"2011-10-01",2011,10,NA,114.269479732188,26.556637431819,"Humide",NA,19.4510053177914,0.261244960543301,"Normal",3.04299462021839,5.66590789705915,"Tres faible"
"2011-11-01",2011,11,NA,174.71923423342,21.4520520957192,"Normal",NA,20.9418165645581,0.566908735674911,"Normal",2.51347751754026,4.60084611981692,"Tres faible"
"2011-12-01",2011,12,NA,302.66197918051,-12.3423055998163,"Normal",NA,21.8830586987533,0.329003787027382,"Normal",1.66306983460222,2.59067624595511,"Tres faible"
"2012-01-01",2012,1,NA,459.528984453325,25.5758308418634,"Humide",NA,22.0233192453027,-0.63086158660585,"Normal",0.170862408821948,1.136337321265,"Tres faible"
"2012-02-01",2012,2,NA,388.481766569924,23.0171476423129,"Normal",NA,21.8472806209508,0.517560635350829,"Normal",0.701266836408385,0.634147965943502,"Tres faible"
"2012-03-01",2012,3,NA,322.893713838512,44.9515235486155,"Humide",NA,21.3834071511572,-0.188204723979815,"Normal",0.969622551110283,0.636588145535211,"Tres faible"
"2012-04-01",2012,4,NA,164.343176644136,45.4700432139949,"Humide",NA,20.1494774844684,-0.124032586834211,"Normal",0.236164073033966,0.94014131627308,"Tres faible"
"2012-05-01",2012,5,NA,123.790438700058,-2.58141617461295,"Normal",NA,18.3588848769305,-0.150535994171527,"Normal",0.568232040957458,1.0731514475664,"Tres faible"
"2012-06-01",2012,6,NA,84.4866967139282,16.8413998852338,"Normal",NA,16.3500585975048,0.402407708582022,"Normal",1.25083311547339,1.58493931374644,"Tres faible"
"2012-07-01",2012,7,NA,93.7512350078493,-70.1554159457276,"Extreme sec",NA,15.3712454704889,0.830072840162963,"Normal",3.87934927017458,1.46275574030621,"Tres faible"
"2012-08-01",2012,8,NA,70.9859100871133,-37.6013403248642,"Sec",NA,16.0247721927367,0.847429844237666,"Normal",5.9055854207085,2.62011459838087,"Faible"
"2012-09-01",2012,9,NA,69.6455636072673,1.38148549976853,"Normal",NA,17.4564751437879,0.206094133007067,"Normal",5.8300228074193,4.41584641946849,"Faible"
"2012-10-01",2012,10,NA,114.269479732188,8.4319069517339,"Normal",NA,19.4510053177914,0.831994379687345,"Normal",12.7698875713733,5.66590789705915,"Modere"
"2012-11-01",2012,11,NA,174.71923423342,33.0145960293782,"Humide",NA,20.9418165645581,-0.476784020166011,"Normal",1.46312606539577,4.60084611981692,"Tres faible"
"2012-12-01",2012,12,NA,302.66197918051,-2.75508898632137,"Normal",NA,21.8830586987533,-0.602054904358319,"Normal",0.932683372119021,2.59067624595511,"Tres faible"
"2013-01-01",2013,1,NA,459.528984453325,-2.82904498354463,"Normal",NA,22.0233192453027,0.305702578389138,"Normal",1.28945791456124,1.136337321265,"Tres faible"
"2013-02-01",2013,2,NA,388.481766569924,58.42058519731,"Extreme humide",NA,21.8472806209508,0.0226068070657099,"Normal",0.841825673863586,0.634147965943502,"Tres faible"
"2013-03-01",2013,3,NA,322.893713838512,-35.8215028069086,"Sec",NA,21.3834071511572,-0.278782090227573,"Normal",0.583527488476266,0.636588145535211,"Tres faible"
"2013-04-01",2013,4,NA,164.343176644136,-29.5418963963668,"Sec",NA,20.1494774844684,-0.368378913382397,"Normal",0.93856969519984,0.94014131627308,"Tres faible"
"2013-05-01",2013,5,NA,123.790438700058,-11.8311469491978,"Normal",NA,18.3588848769305,-0.147899102476632,"Normal",0.529030625700891,1.0731514475664,"Tres faible"
"2013-06-01",2013,6,NA,84.4866967139282,-45.7442001580913,"Sec",NA,16.3500585975048,-0.844254267600126,"Normal",1.67578298871716,1.58493931374644,"Tres faible"
"2013-07-01",2013,7,NA,93.7512350078493,-48.2254584098838,"Sec",NA,15.3712454704889,-0.220768786197633,"Normal",2.22525626469043,1.46275574030621,"Tres faible"
"2013-08-01",2013,8,NA,70.9859100871133,24.8348680064268,"Normal",NA,16.0247721927367,-0.756577025621386,"Normal",2.86443187524715,2.62011459838087,"Tres faible"
"2013-09-01",2013,9,NA,69.6455636072673,-63.940497276953,"Extreme sec",NA,17.4564751437879,0.989104815942756,"Normal",12.5834925810496,4.41584641946849,"Modere"
"2013-10-01",2013,10,NA,114.269479732188,58.7610317512877,"Extreme humide",NA,19.4510053177914,-0.428315787672751,"Normal",1.47806548994906,5.66590789705915,"Tres faible"
"2013-11-01",2013,11,NA,174.71923423342,45.6035568381323,"Humide",NA,20.9418165645581,0.983500807351668,"Normal",2.29930059487621,4.60084611981692,"Tres faible"
"2013-12-01",2013,12,NA,302.66197918051,-9.63151939399271,"Normal",NA,21.8830586987533,-0.331131659500624,"Normal",0.860344395642319,2.59067624595511,"Tres faible"
"2014-01-01",2014,1,NA,459.528984453325,21.0801034766229,"Normal",NA,22.0233192453027,0.432514303025727,"Normal",0.429354130528862,1.136337321265,"Tres faible"
"2014-02-01",2014,2,NA,388.481766569924,-16.2662962912398,"Normal",NA,21.8472806209508,-0.153128797093704,"Normal",0.367206034450127,0.634147965943502,"Tres faible"
"2014-03-01",2014,3,NA,322.893713838512,-36.1392592323887,"Sec",NA,21.3834071511572,0.0752046761785827,"Normal",0.628305907901977,0.636588145535211,"Tres faible"
"2014-04-01",2014,4,NA,164.343176644136,-51.4134187337642,"Extreme sec",NA,20.1494774844684,-0.164250703744642,"Normal",2.66238690526225,0.94014131627308,"Tres faible"
"2014-05-01",2014,5,NA,123.790438700058,-45.2269511469481,"Sec",NA,18.3588848769305,-0.23932371422195,"Normal",3.43601356410692,1.0731514475664,"Tres faible"
"2014-06-01",2014,6,NA,84.4866967139282,-59.0529064019127,"Extreme sec",NA,16.3500585975048,0.281142181145757,"Normal",4.12057800342639,1.58493931374644,"Tres faible"
"2014-07-01",2014,7,NA,93.7512350078493,23.2794759334697,"Normal",NA,15.3712454704889,0.194914629669453,"Normal",0.842514715661603,1.46275574030621,"Tres faible"
"2014-08-01",2014,8,NA,70.9859100871133,-6.55821357969835,"Normal",NA,16.0247721927367,0.403459458164207,"Normal",2.36240932555689,2.62011459838087,"Tres faible"
"2014-09-01",2014,9,NA,69.6455636072673,-1.42267301505372,"Normal",NA,17.4564751437879,0.0650592999783086,"Normal",5.83403986444076,4.41584641946849,"Faible"
"2014-10-01",2014,10,NA,114.269479732188,44.3774959635231,"Humide",NA,19.4510053177914,1.03891363123958,"Chaud",4.08327457585162,5.66590789705915,"Tres faible"
"2014-11-01",2014,11,NA,174.71923423342,39.0240332493927,"Humide",NA,20.9418165645581,0.253297195814476,"Normal",1.21177324596792,4.60084611981692,"Tres faible"
"2014-12-01",2014,12,NA,302.66197918051,38.8614850381365,"Humide",NA,21.8830586987533,0.37293179280006,"Normal",0.642890011790329,2.59067624595511,"Tres faible"
"2015-01-01",2015,1,NA,459.528984453325,55.2030996995217,"Extreme humide",NA,22.0233192453027,-0.283614274176347,"Normal",0.313219800381459,1.136337321265,"Tres faible"
"2015-02-01",2015,2,NA,388.481766569924,25.8690758184848,"Humide",NA,21.8472806209508,-0.512125094250223,"Normal",0.0796979086644657,0.634147965943502,"Tres faible"
"2015-03-01",2015,3,NA,322.893713838512,13.972654489751,"Normal",NA,21.3834071511572,-0.278007683411982,"Normal",1.52702724662205,0.636588145535211,"Tres faible"
"2015-04-01",2015,4,NA,164.343176644136,-28.1064190975124,"Sec",NA,20.1494774844684,0.766205478379181,"Normal",1.33863313080122,0.94014131627308,"Tres faible"
"2015-05-01",2015,5,NA,123.790438700058,-29.7442206259406,"Sec",NA,18.3588848769305,0.550413658121897,"Normal",0.794509466136656,1.0731514475664,"Tres faible"
"2015-06-01",2015,6,NA,84.4866967139282,-1.8169715654023,"Normal",NA,16.3500585975048,0.486768809679717,"Normal",1.24003433050433,1.58493931374644,"Tres faible"
"2015-07-01",2015,7,NA,93.7512350078493,-53.8230699166901,"Extreme sec",NA,15.3712454704889,0.646669461686248,"Normal",2.02623511838817,1.46275574030621,"Tres faible"
"2015-08-01",2015,8,NA,70.9859100871133,-35.0941871696165,"Sec",NA,16.0247721927367,0.501601168267804,"Normal",4.89613528886149,2.62011459838087,"Tres faible"
"2015-09-01",2015,9,NA,69.6455636072673,17.5365399277411,"Normal",NA,17.4564751437879,-0.309864111108926,"Normal",3.01196917966008,4.41584641946849,"Tres faible"
"2015-10-01",2015,10,NA,114.269479732188,3.63237133122146,"Normal",NA,19.4510053177914,0.610944810006,"Normal",8.6177353882381,5.66590789705915,"Faible"
"2015-11-01",2015,11,NA,174.71923423342,14.6135019777251,"Normal",NA,20.9418165645581,0.0833818104896551,"Normal",6.32270645002524,4.60084611981692,"Faible"
"2015-12-01",2015,12,NA,302.66197918051,15.0937162920862,"Normal",NA,21.8830586987533,0.516218570640103,"Normal",1.00400949771997,2.59067624595511,"Tres faible"
"2016-01-01",2016,1,NA,459.528984453325,-31.708839948137,"Sec",NA,22.0233192453027,-0.261596168387445,"Normal",1.12226565074055,1.136337321265,"Tres faible"
"2016-02-01",2016,2,NA,388.481766569924,43.8428134206951,"Humide",NA,21.8472806209508,0.478535008679057,"Normal",0.610841673257929,0.634147965943502,"Tres faible"
"2016-03-01",2016,3,NA,322.893713838512,9.32177846075726,"Normal",NA,21.3834071511572,0.585995430111279,"Normal",0.262636372184892,0.636588145535211,"Tres faible"
"2016-04-01",2016,4,NA,164.343176644136,-25.6622979814469,"Sec",NA,20.1494774844684,0.305387182930254,"Normal",0.769289155056079,0.94014131627308,"Tres faible"
"2016-05-01",2016,5,NA,123.790438700058,85.2844775651476,"Extreme humide",NA,18.3588848769305,-1.45304322494889,"Froid",0.819976688312383,1.0731514475664,"Tres faible"
"2016-06-01",2016,6,NA,84.4866967139282,98.6521931599923,"Extreme humide",NA,16.3500585975048,-0.534012962395611,"Normal",0.471427661086394,1.58493931374644,"Tres faible"
"2016-07-01",2016,7,NA,93.7512350078493,-24.7468741459205,"Normal",NA,15.3712454704889,-0.0666662902171602,"Normal",0.691661235711147,1.46275574030621,"Tres faible"
"2016-08-01",2016,8,NA,70.9859100871133,-9.47222887885348,"Normal",NA,16.0247721927367,0.566039424579422,"Normal",2.70836860013585,2.62011459838087,"Tres faible"
"2016-09-01",2016,9,NA,69.6455636072673,-45.1656921352963,"Sec",NA,17.4564751437879,-0.0874049847274279,"Normal",NA,NA,NA
"2016-10-01",2016,10,NA,114.269479732188,-67.7047106263098,"Extreme sec",NA,19.4510053177914,1.66361230373257,"Chaud",16.5669257102474,5.66590789705915,"Modere"
"2016-11-01",2016,11,NA,174.71923423342,-3.62214843045184,"Normal",NA,20.9418165645581,0.714526124662743,"Normal",6.08649418205023,4.60084611981692,"Faible"
"2016-12-01",2016,12,NA,302.66197918051,-58.3048816366603,"Extreme sec",NA,21.8830586987533,0.862938833931508,"Normal",7.0077168826134,2.59067624595511,"Faible"
"2017-01-01",2017,1,NA,459.528984453325,-81.7722450139119,"Extreme sec",NA,22.0233192453027,1.23496921302584,"Chaud",9.20947948194319,1.136337321265,"Faible"
"2017-02-01",2017,2,NA,388.481766569924,-16.6399348537794,"Normal",NA,21.8472806209508,0.953684762099456,"Normal",1.67315204066524,0.634147965943502,"Tres faible"
"2017-03-01",2017,3,NA,322.893713838512,50.229975738144,"Extreme humide",NA,21.3834071511572,0.371727740868415,"Normal",0.500271483310151,0.636588145535211,"Tres faible"
"2017-04-01",2017,4,NA,164.343176644136,40.864046356898,"Humide",NA,20.1494774844684,0.0961270327236186,"Normal",0.259564732667059,0.94014131627308,"Tres faible"
"2017-05-01",2017,5,NA,123.790438700058,-49.7809487961251,"Sec",NA,18.3588848769305,0.486479926968766,"Normal",1.18182715920792,1.0731514475664,"Tres faible"
"2017-06-01",2017,6,NA,84.4866967139282,65.4418224683516,"Extreme humide",NA,16.3500585975048,0.839480568985064,"Normal",0.779493830046954,1.58493931374644,"Tres faible"
"2017-07-01",2017,7,NA,93.7512350078493,-18.4852793685306,"Normal",NA,15.3712454704889,0.728552265505659,"Normal",1.95345170198966,1.46275574030621,"Tres faible"
"2017-08-01",2017,8,NA,70.9859100871133,22.3884470219358,"Normal",NA,16.0247721927367,0.459493379089821,"Normal",0.997981275369849,2.62011459838087,"Tres faible"
"2017-09-01",2017,9,NA,69.6455636072673,22.4685419900631,"Normal",NA,17.4564751437879,0.523324345865582,"Normal",3.14292491214971,4.41584641946849,"Tres faible"
"2017-10-01",2017,10,NA,114.269479732188,23.7298002850885,"Normal",NA,19.4510053177914,0.456260308707368,"Normal",2.57596581633533,5.66590789705915,"Tres faible"
"2017-11-01",2017,11,NA,174.71923423342,58.4246071940739,"Extreme humide",NA,20.9418165645581,-0.655261136198799,"Normal",NA,NA,NA
"2017-12-01",2017,12,NA,302.66197918051,14.3055207017395,"Normal",NA,21.8830586987533,0.130493686115727,"Normal",0.789663622381105,2.59067624595511,"Tres faible"
"2018-01-01",2018,1,NA,459.528984453325,48.1236230468081,"Humide",NA,22.0233192453027,-0.392890201721851,"Normal",0.981093261721652,1.136337321265,"Tres faible"
"2018-02-01",2018,2,NA,388.481766569924,-29.8731869572185,"Sec",NA,21.8472806209508,0.146481207743143,"Normal",0.339048072388063,0.634147965943502,"Tres faible"
"2018-03-01",2018,3,NA,322.893713838512,17.9216691924675,"Normal",NA,21.3834071511572,0.306474043394378,"Normal",0.808465400192143,0.636588145535211,"Tres faible"
"2018-04-01",2018,4,NA,164.343176644136,0.869706403773565,"Normal",NA,20.1494774844684,-0.420050879714172,"Normal",0.564485682333664,0.94014131627308,"Tres faible"
"2018-05-01",2018,5,NA,123.790438700058,-36.79935382288,"Sec",NA,18.3588848769305,0.504190605734706,"Normal",0.83939974610844,1.0731514475664,"Tres faible"
"2018-06-01",2018,6,NA,84.4866967139282,-40.9071286593198,"Sec",NA,16.3500585975048,0.53622368541782,"Normal",2.14419249817729,1.58493931374644,"Tres faible"
"2018-07-01",2018,7,NA,93.7512350078493,59.4746038671228,"Extreme humide",NA,15.3712454704889,-0.203971104852998,"Normal",0.435951079382756,1.46275574030621,"Tres faible"
"2018-08-01",2018,8,NA,70.9859100871133,-60.1693403349696,"Extreme sec",NA,16.0247721927367,1.16242672831858,"Chaud",5.82916493569651,2.62011459838087,"Faible"
"2018-09-01",2018,9,NA,69.6455636072673,-63.0063343604417,"Extreme sec",NA,17.4564751437879,0.767621934136745,"Normal",10.1452732066313,4.41584641946849,"Faible"
"2018-10-01",2018,10,NA,114.269479732188,38.2946613215946,"Humide",NA,19.4510053177914,-0.376066899953031,"Normal",3.27992544587581,5.66590789705915,"Tres faible"
"2018-11-01",2018,11,NA,174.71923423342,18.0270521702257,"Normal",NA,20.9418165645581,-0.218737632132704,"Normal",1.29724076715453,4.60084611981692,"Tres faible"
"2018-12-01",2018,12,NA,302.66197918051,-34.5368160519138,"Sec",NA,21.8830586987533,0.223489739079099,"Normal",1.57700192952348,2.59067624595511,"Tres faible"
"2019-01-01",2019,1,NA,459.528984453325,26.1283062054657,"Humide",NA,22.0233192453027,0.68351362147019,"Normal",0.380227821248193,1.136337321265,"Tres faible"
"2019-02-01",2019,2,NA,388.481766569924,-37.6277470887922,"Sec",NA,21.8472806209508,0.528504141565119,"Normal",1.20703059447364,0.634147965943502,"Tres faible"
"2019-03-01",2019,3,NA,322.893713838512,13.3898134069439,"Normal",NA,21.3834071511572,0.51428069899962,"Normal",0.492974381287182,0.636588145535211,"Tres faible"
"2019-04-01",2019,4,NA,164.343176644136,-15.1156626512043,"Normal",NA,20.1494774844684,1.38755684141936,"Chaud",0.716687832896908,0.94014131627308,"Tres faible"
"2019-05-01",2019,5,NA,123.790438700058,-5.99842231575461,"Normal",NA,18.3588848769305,0.214083554799839,"Normal",0.43458250540519,1.0731514475664,"Tres faible"
"2019-06-01",2019,6,NA,84.4866967139282,155.947047757395,"Extreme humide",NA,16.3500585975048,0.247948659542526,"Normal",0.187165947179194,1.58493931374644,"Tres faible"
"2019-07-01",2019,7,NA,93.7512350078493,-35.0651592861436,"Sec",NA,15.3712454704889,0.775113946020532,"Normal",1.5425740602997,1.46275574030621,"Tres faible"
"2019-08-01",2019,8,NA,70.9859100871133,-18.057763999736,"Normal",NA,16.0247721927367,0.724424132580243,"Normal",3.1480085771651,2.62011459838087,"Tres faible"
"2019-09-01",2019,9,NA,69.6455636072673,78.8047669035229,"Extreme humide",NA,17.4564751437879,0.409028934835188,"Normal",2.50163992904127,4.41584641946849,"Tres faible"
"2019-10-01",2019,10,NA,114.269479732188,3.38510702521785,"Normal",NA,19.4510053177914,1.42557053830239,"Chaud",3.72978508838963,5.66590789705915,"Tres faible"
"2019-11-01",2019,11,NA,174.71923423342,24.9558867940873,"Normal",NA,20.9418165645581,1.04640790471669,"Chaud",3.77175155775622,4.60084611981692,"Tres faible"
"2019-12-01",2019,12,NA,302.66197918051,-30.827962063908,"Sec",NA,21.8830586987533,0.718463568696059,"Normal",0.98987591615127,2.59067624595511,"Tres faible"
"2020-01-01",2020,1,NA,459.528984453325,-22.4399610650502,"Normal",NA,22.0233192453027,-0.0810080064528726,"Normal",0.754636046600588,1.136337321265,"Tres faible"
"2020-02-01",2020,2,NA,388.481766569924,2.86824551029591,"Normal",NA,21.8472806209508,-0.390171624429129,"Normal",0.987217424497863,0.634147965943502,"Tres faible"
"2020-03-01",2020,3,NA,322.893713838512,-1.02225465264025,"Normal",NA,21.3834071511572,-0.137121358133662,"Normal",0.242945045769785,0.636588145535211,"Tres faible"
"2020-04-01",2020,4,NA,164.343176644136,49.8838331292463,"Humide",NA,20.1494774844684,-0.47068958999018,"Normal",0.270650395975099,0.94014131627308,"Tres faible"
"2020-05-01",2020,5,NA,123.790438700058,-19.2060857202652,"Normal",NA,18.3588848769305,0.101013221557061,"Normal",0.750050490481719,1.0731514475664,"Tres faible"
"2020-06-01",2020,6,NA,84.4866967139282,87.7697058397207,"Extreme humide",NA,16.3500585975048,-0.176614419880249,"Normal",0.256159375045293,1.58493931374644,"Tres faible"
"2020-07-01",2020,7,NA,93.7512350078493,6.49798013625325,"Normal",NA,15.3712454704889,-0.338408452790928,"Normal",0.777396532853374,1.46275574030621,"Tres faible"
"2020-08-01",2020,8,NA,70.9859100871133,-66.3618365904984,"Extreme sec",NA,16.0247721927367,0.203477668546743,"Normal",5.23390459918207,2.62011459838087,"Faible"
"2020-09-01",2020,9,NA,69.6455636072673,-31.5370263575298,"Sec",NA,17.4564751437879,-0.058185439042763,"Normal",4.96775271371007,4.41584641946849,"Tres faible"
"2020-10-01",2020,10,NA,114.269479732188,60.1796771580513,"Extreme humide",NA,19.4510053177914,0.055386640156641,"Normal",1.87935353953499,5.66590789705915,"Tres faible"
"2020-11-01",2020,11,NA,174.71923423342,-67.0271938737745,"Extreme sec",NA,20.9418165645581,0.21474713727094,"Normal",5.92476983815432,4.60084611981692,"Faible"
"2020-12-01",2020,12,NA,302.66197918051,0.154905377673842,"Normal",NA,21.8830586987533,-0.464864472537183,"Normal",1.67961780121081,2.59067624595511,"Tres faible"
"2021-01-01",2021,1,NA,459.528984453325,-69.8883367343714,"Extreme sec",NA,22.0233192453027,1.15032065375793,"Chaud",2.03827043839039,1.136337321265,"Tres faible"
"2021-02-01",2021,2,NA,388.481766569924,-33.7791310306089,"Sec",NA,21.8472806209508,0.609193288725802,"Normal",0.441869340818292,0.634147965943502,"Tres faible"
"2021-03-01",2021,3,NA,322.893713838512,-0.587705457693638,"Normal",NA,21.3834071511572,0.102717813647949,"Normal",0.252766270738756,0.636588145535211,"Tres faible"
"2021-04-01",2021,4,NA,164.343176644136,-23.4019446414092,"Normal",NA,20.1494774844684,-0.280978962228186,"Normal",0.433159742985542,0.94014131627308,"Tres faible"
"2021-05-01",2021,5,NA,123.790438700058,-30.3234021457061,"Sec",NA,18.3588848769305,-0.0808068564313373,"Normal",1.12945109876173,1.0731514475664,"Tres faible"
"2021-06-01",2021,6,NA,84.4866967139282,40.3112104330416,"Humide",NA,16.3500585975048,-0.340050119254045,"Normal",0.958263824590904,1.58493931374644,"Tres faible"
"2021-07-01",2021,7,NA,93.7512350078493,-19.025320650495,"Normal",NA,15.3712454704889,0.136219145806287,"Normal",1.60892304790116,1.46275574030621,"Tres faible"
"2021-08-01",2021,8,NA,70.9859100871133,-10.9832109819901,"Normal",NA,16.0247721927367,0.392573170371932,"Normal",2.18970006055409,2.62011459838087,"Tres faible"
"2021-09-01",2021,9,NA,69.6455636072673,1.82954405182619,"Normal",NA,17.4564751437879,-0.0285750835268921,"Normal",2.86901620402932,4.41584641946849,"Tres faible"
"2021-10-01",2021,10,NA,114.269479732188,-41.6508846458924,"Sec",NA,19.4510053177914,-0.149040631834318,"Normal",5.20692536595368,5.66590789705915,"Faible"
"2021-11-01",2021,11,NA,174.71923423342,-50.1362660788724,"Extreme sec",NA,20.9418165645581,1.14742042801634,"Chaud",7.39568702528874,4.60084611981692,"Faible"
"2021-12-01",2021,12,NA,302.66197918051,-45.2394628779582,"Sec",NA,21.8830586987533,0.5704767905249,"Normal",4.98274943190477,2.59067624595511,"Tres faible"
"2022-01-01",2022,1,NA,459.528984453325,11.5234018705919,"Normal",NA,22.0233192453027,-0.542801785240222,"Normal",0.531062528085444,1.136337321265,"Tres faible"
"2022-02-01",2022,2,NA,388.481766569924,74.0304837079675,"Extreme humide",NA,21.8472806209508,0.0360807845995481,"Normal",0.465412034318433,0.634147965943502,"Tres faible"
"2022-03-01",2022,3,NA,322.893713838512,-12.5941204601598,"Normal",NA,21.3834071511572,-0.0292235569815738,"Normal",0.177320303906116,0.636588145535211,"Tres faible"
"2022-04-01",2022,4,NA,164.343176644136,-25.6193940218802,"Sec",NA,20.1494774844684,-0.0290926609691766,"Normal",0.594588720577788,0.94014131627308,"Tres faible"
"2022-05-01",2022,5,NA,123.790438700058,-34.1268592768928,"Sec",NA,18.3588848769305,-0.275042855684926,"Normal",1.18437800748694,1.0731514475664,"Tres faible"
"2022-06-01",2022,6,NA,84.4866967139282,50.4316258322129,"Extreme humide",NA,16.3500585975048,-0.855753240476476,"Normal",0.434260172971214,1.58493931374644,"Tres faible"
"2022-07-01",2022,7,NA,93.7512350078493,-0.476210912718634,"Normal",NA,15.3712454704889,-0.14494757225391,"Normal",0.607254064131168,1.46275574030621,"Tres faible"
"2022-08-01",2022,8,NA,70.9859100871133,-26.3265185418386,"Sec",NA,16.0247721927367,0.202846530473003,"Normal",2.55935761428648,2.62011459838087,"Tres faible"
"2022-09-01",2022,9,NA,69.6455636072673,-57.8833957863691,"Extreme sec",NA,17.4564751437879,-0.683061517706342,"Normal",6.20890911817551,4.41584641946849,"Faible"
"2022-10-01",2022,10,NA,114.269479732188,-43.2734862704363,"Sec",NA,19.4510053177914,0.201108304752484,"Normal",16.4277440232615,5.66590789705915,"Modere"
"2022-11-01",2022,11,NA,174.71923423342,-26.9398454833683,"Sec",NA,20.9418165645581,0.230130208849367,"Normal",6.14372135822972,4.60084611981692,"Faible"
"2022-12-01",2022,12,NA,302.66197918051,-22.7981847272638,"Normal",NA,21.8830586987533,-0.332668306422271,"Normal",0.895015436705322,2.59067624595511,"Tres faible"
"2023-01-01",2023,1,NA,459.528984453325,29.5384080612245,"Humide",NA,22.0233192453027,-0.269836319198998,"Normal",1.05941552262266,1.136337321265,"Tres faible"
"2023-02-01",2023,2,NA,388.481766569924,-3.79197796213125,"Normal",NA,21.8472806209508,-0.410046687834029,"Normal",0.795886137704254,0.634147965943502,"Tres faible"
"2023-03-01",2023,3,NA,322.893713838512,40.0757964273702,"Humide",NA,21.3834071511572,-0.197414242006946,"Normal",0.1443989042403,0.636588145535211,"Tres faible"
"2023-04-01",2023,4,NA,164.343176644136,-11.4177976355387,"Normal",NA,20.1494774844684,0.480399742556934,"Normal",0.458519069105387,0.94014131627308,"Tres faible"
"2023-05-01",2023,5,NA,123.790438700058,-23.9498048344812,"Normal",NA,18.3588848769305,0.536473224089743,"Normal",1.52083299318028,1.0731514475664,"Tres faible"
"2023-06-01",2023,6,NA,84.4866967139282,-78.9650316025834,"Extreme sec",NA,16.3500585975048,0.537582664895684,"Normal",5.01355852683385,1.58493931374644,"Tres faible"
"2023-07-01",2023,7,NA,93.7512350078493,-36.774588728404,"Sec",NA,15.3712454704889,0.720305406079273,"Normal",2.48339150978192,1.46275574030621,"Tres faible"
"2023-08-01",2023,8,NA,70.9859100871133,107.440093219223,"Extreme humide",NA,16.0247721927367,0.925094168763227,"Normal",0.58101080533778,2.62011459838087,"Tres faible"
"2023-09-01",2023,9,NA,69.6455636072673,-81.6837230970408,"Extreme sec",NA,17.4564751437879,1.09306525964925,"Chaud",9.76318323016167,4.41584641946849,"Faible"
"2023-10-01",2023,10,NA,114.269479732188,23.9148887023049,"Normal",NA,19.4510053177914,1.99728336790287,"Chaud",8.0974790699059,5.66590789705915,"Faible"
"2023-11-01",2023,11,NA,174.71923423342,-13.6296721676784,"Normal",NA,20.9418165645581,0.0132474087670431,"Normal",2.43115109469121,4.60084611981692,"Tres faible"
"2023-12-01",2023,12,NA,302.66197918051,-6.41342337238535,"Normal",NA,21.8830586987533,0.58960499024608,"Normal",2.13355002316811,2.59067624595511,"Tres faible"
"2024-01-01",2024,1,NA,459.528984453325,-36.5600696569601,"Sec",NA,22.0233192453027,0.268989776803423,"Normal",0.909735913463538,1.136337321265,"Tres faible"
"2024-02-01",2024,2,NA,388.481766569924,81.954530416622,"Extreme humide",NA,21.8472806209508,-0.481497846699437,"Normal",0.100268052191074,0.634147965943502,"Tres faible"
"2024-03-01",2024,3,NA,322.893713838512,-9.6967717397082,"Normal",NA,21.3834071511572,0.244266549236762,"Normal",0.501753711825117,0.636588145535211,"Tres faible"
"2024-04-01",2024,4,NA,164.343176644136,62.1811629225555,"Extreme humide",NA,20.1494774844684,0.465927216457136,"Normal",0.590536065519639,0.94014131627308,"Tres faible"
"2024-05-01",2024,5,NA,123.790438700058,1.86117477334988,"Normal",NA,18.3588848769305,-0.425267501907459,"Normal",0.351413163686952,1.0731514475664,"Tres faible"
"2024-06-01",2024,6,NA,84.4866967139282,9.61899027522598,"Normal",NA,16.3500585975048,0.200634565780259,"Normal",1.012040073021,1.58493931374644,"Tres faible"
"2024-07-01",2024,7,NA,93.7512350078493,-91.878283500363,"Extreme sec",NA,15.3712454704889,0.905840631316455,"Normal",6.24587399728837,1.46275574030621,"Faible"
"2024-08-01",2024,8,NA,70.9859100871133,-13.1871730794534,"Normal",NA,16.0247721927367,0.608078895864487,"Normal",7.19100639416326,2.62011459838087,"Faible"
"2024-09-01",2024,9,NA,69.6455636072673,19.3890429982567,"Normal",NA,17.4564751437879,1.19836209703058,"Chaud",4.91819923643876,4.41584641946849,"Tres faible"
"2024-10-01",2024,10,NA,114.269479732188,-15.2398798105335,"Normal",NA,19.4510053177914,-0.065202791385591,"Normal",3.71140864203053,5.66590789705915,"Tres faible"
